"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"820127-146522","Nodes","-146522",21.000000,39.798133,"Default Known Flow Node","Known Flow",399056.250000,91671.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462475","Nodes","-1462475",21.000000,39.798133,"Default Known Flow Node","Known Flow",399070.875000,91670.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000304","Nodes","304",21.000000,39.976095,"DDS demands","Known Flow",397250.875000,93579.359375,,0.000000,,,,,,-2.069999,,,,,,,-1.851031,-2.069999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000306","Nodes","306",21.000000,39.972265,"DDS demands","Known Flow",397240.375000,93578.609375,,0.000000,,,,,,-1.779999,,,,,,,-1.591707,-1.779999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000415","Nodes","415",21.000000,34.643414,"DDS demands","Known Flow",398364.000000,92459.859375,,0.000000,,,,,,-7.320000,,,,,,,-6.545675,-7.320000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000320","Nodes","320",21.000000,39.604780,"DDS demands","Known Flow",398637.000000,91655.609375,,0.000000,,,,,,-2.789999,,,,,,,-2.494867,-2.789999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000212","Nodes","212",21.000000,39.791430,"Default Known Flow Node","Known Flow",398650.875000,91676.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001200","Nodes","1200",21.000000,43.127994,"DDS demands","Known Flow",397596.406250,93442.203125,,0.000000,,,,,,-12.029999,,,,,,,-10.757440,-12.029999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-360","Nodes","-360",21.000000,43.169201,"Default Known Flow Node","Known Flow",397599.125000,93443.343750,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-143336","Nodes","-143336",21.000000,43.511995,"Default Known Flow Node","Known Flow",397778.500000,93270.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-295","Nodes","-295",21.000000,43.542911,"Default Known Flow Node","Known Flow",397788.250000,93273.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-300","Nodes","-300",21.000000,43.851706,"Default Known Flow Node","Known Flow",397791.125000,93285.453125,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001062","Nodes","1062",21.000000,43.816167,"DDS demands","Known Flow",397810.281250,93384.671875,,0.000000,,,,,,-3.469999,,,,,,,-3.102936,-3.469999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001205","Nodes","1205",21.000000,43.520970,"Default Known Flow Node","Known Flow",397723.625000,93561.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001003","Nodes","P09121579, CSEP, -8.03 SCMH",22.999998,41.967239,"CSEP Unmatched","Known Flow",397840.113553,91487.180390,,0.000000,,,,,,,,,,-8.029999,,,-7.180569,-8.029999,,"",,,,,,,,,,"PL-AF PROFILE",,
"820127-1463062","Nodes","-1463062",21.000000,42.578295,"Default Known Flow Node","Known Flow",398057.875000,91577.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000426","Nodes","426",21.000000,35.376138,"DDS demands","Known Flow",398992.875000,91913.109375,,0.000000,,,,,,-10.710000,,,,,,,-9.577073,-10.710000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001073","Nodes","1073",21.000000,41.899488,"DDS demands","Known Flow",397713.000000,93151.609375,,0.000000,,,,,,-10.869999,,,,,,,-9.720147,-10.869999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000435","Nodes","435",21.000000,34.981436,"DDS demands","Known Flow",399235.750000,91932.109375,,0.000000,,,,,,-1.700000,,,,,,,-1.520170,-1.700000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001086","Nodes","1086",21.000000,36.057213,"DDS demands","Known Flow",397337.000000,93180.859375,,0.000000,,,,,,-17.440000,,,,,,,-15.595160,-17.440000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000819","Nodes","819",21.000000,36.048102,"DDS demands","Known Flow",397344.375000,93176.750000,,0.000000,,,,,,-4.190000,,,,,,,-3.746773,-4.190000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000489","Nodes","489",21.000000,34.046018,"DDS demands","Known Flow",397104.250000,93167.250000,,0.000000,,,,,,-2.650000,,,,,,,-2.369677,-2.650000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000488","Nodes","488",21.000000,34.110866,"DDS demands","Known Flow",397143.125000,93154.359375,,0.000000,,,,,,-1.710000,,,,,,,-1.529112,-1.710000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-144154","Nodes","-144154",21.000000,41.362578,"Default Known Flow Node","Known Flow",397986.500000,93111.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-281","Nodes","-281",21.000000,41.447453,"Default Known Flow Node","Known Flow",397994.375000,93211.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000001","Nodes","Group Profile 2, Coles Avenue, Hamworthy DG, Site ID 3092",21.000000,44.000001,"Default Known Pressure Node","Known Pressure",399589.250000,90767.609375,,4680.000000,,,,,,,,,,,,,971.932217,1086.907666,,"",,,,,,,,,,,,
"820127-4904557","Nodes","-4904557",21.000000,43.739864,"Default Known Flow Node","Known Flow",399590.875000,90765.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-416","Nodes","-416",21.000000,38.688275,"Default Known Flow Node","Known Flow",397885.375000,93652.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462796","Nodes","-1462796",21.000000,38.688275,"Default Known Flow Node","Known Flow",397857.250000,93654.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-472","Nodes","-472",21.000000,25.977318,"Default Known Flow Node","Known Flow",398970.562500,90275.343750,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-470","Nodes","-470",21.000000,25.977318,"Default Known Flow Node","Known Flow",398964.250000,90266.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-32","Nodes","-32",21.000000,42.539952,"Default Known Flow Node","Known Flow",398361.625000,91540.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000003","Nodes","Group Profile 1, LEAD, Inglesham Way DG Site ID 3096",21.000000,44.000001,"Default Known Pressure Node","Known Pressure",399286.750000,91403.250000,,2945.000073,,,,,,,,,,,,,1297.911293,1451.448639,,"",,,,,,,,,,,,
"82012700000653","Nodes","653",21.000000,27.004964,"Default Known Flow Node","Known Flow",398821.750000,90444.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000654","Nodes","654",21.000000,26.961610,"Default Known Flow Node","Known Flow",398830.250000,90419.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000776","Nodes","776, ""SOP10000"", ""Carters Avenue"", 12.81",22.999998,38.238204,"CSEP DDS Matched","Known Flow",398868.750000,91794.359375,,0.000000,,,,,,,-12.810000,,,,,,-11.454931,-12.810000,,"",,,,,,,"DC PROFILE",,,,,
"820127-1463099","Nodes","-1463099",21.000000,40.060013,"Default Known Flow Node","Known Flow",398117.750000,93621.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000549","Nodes","549",21.000000,68.440021,"DDS demands","Known Flow",398700.000000,91239.609375,,0.000000,,,,,,-0.910000,,,-4.419999,,,,-4.766181,-5.330000,,"",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"82012700001215","Nodes","1215",21.000000,43.567331,"DDS demands","Known Flow",397691.875000,93597.359375,,0.000000,,,,,,-11.520000,,,,,,,-10.301390,-11.520000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462952","Nodes","Group Profile 1, Reference Point, Dawkins Road Ind Est, Poole, Site ID 3754",21.000000,33.414860,"Referencing Low Point","Known Flow",398675.125000,91470.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-506","Nodes","-506",21.000000,27.586130,"Default Known Flow Node","Known Flow",398995.875000,90443.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462991","Nodes","-1462991",21.000000,27.586130,"Default Known Flow Node","Known Flow",398996.000000,90443.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-325","Nodes","-325",21.000000,43.673851,"Default Known Flow Node","Known Flow",397701.625000,93365.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-145710","Nodes","-145710",21.000000,41.261954,"Default Known Flow Node","Known Flow",399245.375000,91621.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000578","Nodes","578",21.000000,41.234132,"DDS demands","Known Flow",399272.750000,91653.250000,,0.000000,,,,,,-2.809999,,,,,,,-2.512752,-2.809999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000443","Nodes","443",21.000000,36.952961,"DDS demands","Known Flow",399220.250000,91804.109375,,0.000000,,,,,,-2.499999,,,,,,,-2.235544,-2.499999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000442","Nodes","442",21.000000,36.921268,"DDS demands","Known Flow",399226.125000,91779.859375,,0.000000,,,,,,-7.099999,,,,,,,-6.348946,-7.099999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000444","Nodes","444",21.000000,36.903362,"DDS demands","Known Flow",399258.875000,91763.359375,,0.000000,,,,,,-4.099999,,,,,,,-3.666293,-4.099999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462912","Nodes","-1462912",21.000000,34.617704,"Default Known Flow Node","Known Flow",398233.125000,92503.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-142243","Nodes","-142243",21.000000,43.566024,"Default Known Flow Node","Known Flow",397630.250000,93650.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-413","Nodes","-413",21.000000,38.688275,"Default Known Flow Node","Known Flow",397884.000000,93635.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462760","Nodes","-1462760",21.000000,38.688275,"Default Known Flow Node","Known Flow",397885.875000,93657.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000774","Nodes","774",21.000000,36.333962,"DDS demands","Known Flow",398563.875000,92249.609375,,0.000000,,,,,,-1.090000,,,,,,,-0.974697,-1.090000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-194","Nodes","-194",21.000000,34.947191,"Default Known Flow Node","Known Flow",397180.000000,92983.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-144097","Nodes","-144097",21.000000,35.636337,"Default Known Flow Node","Known Flow",397290.375000,93096.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000724","Nodes","724",21.000000,35.783235,"DDS demands","Known Flow",397308.875000,93128.859375,,0.000000,,,,,,-12.220000,,,,,,,-10.927343,-12.220000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000637","Nodes","637",21.000000,37.393744,"DDS demands","Known Flow",397425.375000,93328.109375,,0.000000,,,,,,-16.690000,,,,,,,-14.924497,-16.690000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462555","Nodes","-1462555",21.000000,37.786309,"Default Known Flow Node","Known Flow",399303.875000,91779.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000648","Nodes","648",21.000000,42.575730,"DDS demands","Known Flow",398085.625000,91619.609375,,0.000000,,,,,,-24.420000,,,,,,,-21.836802,-24.420000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000649","Nodes","649",21.000000,42.533484,"Default Known Flow Node","Known Flow",398154.625000,91648.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-718","Nodes","-718",21.000000,68.650679,"Default Known Flow Node","Known Flow",398733.625000,91341.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000848","Nodes","848",21.000000,35.555144,"DDS demands","Known Flow",398834.000000,91063.359375,,0.000000,,,,,,-0.799999,,,,,,,-0.715374,-0.799999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-4904597","Nodes","-4904597",21.000000,35.522958,"Default Known Flow Node","Known Flow",398997.250000,90934.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462817","Nodes","-1462817",21.000000,41.935981,"Default Known Flow Node","Known Flow",397809.625000,91483.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000114","Nodes","114",21.000000,41.935981,"DDS demands","Known Flow",397818.375000,91483.359375,,0.000000,,,,,,-15.479999,,,,,,,-13.842492,-15.479999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000115","Nodes","115",21.000000,42.155298,"DDS demands","Known Flow",397957.250000,91518.109375,,0.000000,,,,,,-22.620000,,,,,,,-20.227208,-22.620000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-92","Nodes","-92",21.000000,42.746098,"Default Known Flow Node","Known Flow",398324.000000,91691.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000098","Nodes","98",21.000000,42.798680,"DDS demands","Known Flow",398331.625000,91688.109375,,0.000000,,,,,,-2.850000,,,,,,,-2.548521,-2.850000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-74","Nodes","-74",21.000000,42.491488,"Default Known Flow Node","Known Flow",398072.000000,91651.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1244021","Nodes","-1244021",21.000000,42.491488,"Default Known Flow Node","Known Flow",398034.375000,91636.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000727","Nodes","727",21.000000,33.589161,"DDS demands","Known Flow",397071.750000,93292.359375,,0.000000,,,,,,-8.489999,,,,,,,-7.591909,-8.489999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000122","Nodes","122",21.000000,42.737229,"DDS demands","Known Flow",398301.125000,91579.609375,,0.000000,,,,,,-13.060000,,,,,,,-11.678486,-13.060000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-896328","Nodes","-896328",21.000000,42.951175,"Default Known Flow Node","Known Flow",398404.250000,91601.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-63","Nodes","-63",21.000000,43.059315,"Default Known Flow Node","Known Flow",398440.500000,91613.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000126","Nodes","126",21.000000,43.148855,"DDS demands","Known Flow",398484.000000,91639.609375,,0.000000,,,,,,-25.239999,,,,,,,-22.570060,-25.239999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-4904659","Nodes","-4904659",21.000000,43.192622,"Default Known Flow Node","Known Flow",398497.250000,91649.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000086","Nodes","86, P08119691, 93 TURLIN ROAD, -9.32",22.999998,43.752591,"CSEP Unmatched","Known Flow",398638.250000,91812.109375,,0.000000,,,,,,-25.239999,,,,,-9.319999,,-30.904170,-34.560000,,"",,,,,,"D1 PROFILE",,,,,"DC PROFILE",
"82012700000490","Nodes","490",21.000000,34.108301,"DDS demands","Known Flow",397162.375000,93146.859375,,0.000000,,,,,,-1.339999,,,,,,,-1.198251,-1.339999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462876","Nodes","-1462876",21.000000,28.921790,"Default Known Flow Node","Known Flow",398917.000000,90660.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000786","Nodes","786",21.000000,28.921790,"DDS demands","Known Flow",398917.875000,90660.109375,,0.000000,,,,,,-5.469999,,,,,,,-4.891371,-5.469999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-81","Nodes","-81",21.000000,42.830636,"Default Known Flow Node","Known Flow",398333.375000,91669.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462805","Nodes","-1462805",21.000000,41.868695,"Default Known Flow Node","Known Flow",397709.875000,93141.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-4904578","Nodes","-4904578",21.000000,36.368474,"Default Known Flow Node","Known Flow",399056.500000,91948.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000102","Nodes","102",21.000000,41.894812,"DDS demands","Known Flow",397806.125000,91657.609375,,0.000000,,,,,,-4.800000,,,,,,,-4.292246,-4.800000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000103","Nodes","103",21.000000,41.775744,"DDS demands","Known Flow",397762.500000,91678.609375,,0.000000,,,,,,-8.420000,,,,,,,-7.529314,-8.420000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000104","Nodes","104",21.000000,41.698858,"DDS demands","Known Flow",397679.000000,91672.109375,,0.000000,,,,,,-15.869999,,,,,,,-14.191237,-15.869999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000106","Nodes","106, Logger Egmont Road",21.000000,41.720482,"Val Log Cath","Known Flow",397701.500000,91542.250000,,0.000000,,,,,,-26.770001,,,,,,,-23.938215,-26.770001,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000107","Nodes","107",21.000000,41.788850,"DDS demands","Known Flow",397742.125000,91552.609375,,0.000000,,,,,,-12.420000,,,,,,,-11.106186,-12.420000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-39","Nodes","-39",21.000000,41.791081,"Default Known Flow Node","Known Flow",397746.000000,91553.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000806","Nodes","806",21.000000,28.938699,"DDS demands","Known Flow",398839.500000,90518.500000,,0.000000,,,,,,-6.670000,,,,,,,-5.964433,-6.670000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462923","Nodes","-1462923",21.000000,28.938518,"Default Known Flow Node","Known Flow",398835.125000,90502.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000698","Nodes","698",21.000000,38.658160,"DDS demands","Known Flow",397909.000000,93601.109375,,0.000000,,,,,,-20.159999,,,,,,,-18.027431,-20.159999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-232005","Nodes","-232005",21.000000,38.688275,"Default Known Flow Node","Known Flow",397918.500000,93600.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000347","Nodes","347",21.000000,34.800104,"DDS demands","Known Flow",398904.250000,91350.109375,,0.000000,,,,,,-2.030000,,,,,,,-1.815262,-2.030000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1463112","Nodes","-1463112",21.000000,34.298006,"Default Known Flow Node","Known Flow",397074.500000,93033.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463174","Nodes","-1463174",21.000000,36.510469,"Default Known Flow Node","Known Flow",398557.875000,92512.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-344","Nodes","-344",21.000000,43.698098,"Default Known Flow Node","Known Flow",397750.781250,93404.031250,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001065","Nodes","1065",21.000000,43.691140,"DDS demands","Known Flow",397752.125000,93479.859375,,0.000000,,,,,,-7.060000,,,,,,,-6.313178,-7.060000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000446","Nodes","446",21.000000,39.910489,"DDS demands","Known Flow",399263.125000,91665.609375,,0.000000,,,,,,-10.039999,,,,,,,-8.977947,-10.039999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000519","Nodes","519",21.000000,41.641365,"DDS demands","Known Flow",398440.125000,93194.359375,,0.000000,,,,,,-2.430000,,,,,,,-2.172949,-2.430000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-13","Nodes","-13",21.000000,27.769531,"Default Known Flow Node","Known Flow",398065.750000,91087.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462990","Nodes","-1462990",21.000000,27.769531,"Default Known Flow Node","Known Flow",398069.625000,91101.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000839","Nodes","839",21.000000,29.181757,"Default Known Flow Node","Known Flow",399031.375000,90521.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001081","Nodes","1081",21.000000,35.631529,"DDS demands","Known Flow",397563.250000,92925.500000,,0.000000,,,,,,-6.170000,,,,,,,-5.517324,-6.170000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1463048","Nodes","-1463048",21.000000,34.256401,"Default Known Flow Node","Known Flow",398041.125000,93353.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-327","Nodes","-327",21.000000,34.256401,"Default Known Flow Node","Known Flow",398066.125000,93369.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-149513","Nodes","-149513",21.000000,34.385216,"Default Known Flow Node","Known Flow",398092.625000,93387.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463178","Nodes","-1463178",21.000000,34.385216,"Default Known Flow Node","Known Flow",398097.375000,93390.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-523","Nodes","-523",21.000000,29.353581,"Default Known Flow Node","Known Flow",399043.875000,90517.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000207","Nodes","207",21.000000,40.081900,"DDS demands","Known Flow",398744.375000,91879.609375,,0.000000,-4.579999,,,,,-4.960000,,,,,,,-8.530839,-9.540000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012700000205","Nodes","205",21.000000,39.294325,"DDS demands","Known Flow",398781.000000,91937.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-853","Nodes","-853",21.000000,39.027888,"Default Known Flow Node","Known Flow",398785.875000,91964.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-62","Nodes","-62",21.000000,42.610761,"Default Known Flow Node","Known Flow",398220.875000,91611.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462658","Nodes","-1462658",21.000000,42.610761,"Default Known Flow Node","Known Flow",398222.625000,91612.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-430","Nodes","-430",21.000000,39.728714,"Default Known Flow Node","Known Flow",400650.875000,89984.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462682","Nodes","-1462682",21.000000,39.728714,"Default Known Flow Node","Known Flow",400653.125000,89984.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001119","Nodes","1119",21.000000,39.927988,"DDS demands","Known Flow",397992.750000,93356.500000,,0.000000,,,,,,-2.369999,,,,,,,-2.119296,-2.369999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-4904563","Nodes","-4904563",21.000000,39.928193,"Default Known Flow Node","Known Flow",397998.125000,93372.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001117","Nodes","1117",21.000000,39.471309,"DDS demands","Known Flow",398051.875000,93569.359375,,0.000000,-24.999999,,,,,-14.979999,,,,,,,-35.750832,-39.979996,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012700000627","Nodes","627",21.000000,37.144423,"DDS demands","Known Flow",397242.250000,93400.859375,,0.000000,,,,,,-8.830000,,,,,,,-7.895944,-8.830000,,"",,,,,,"D1 PROFILE",,,,,,
