"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60201300000441","Nodes","441","21.000000","35.506729","DDS demands","Known Flow","315920.227120","690793.965181","","0.000000","","","","","","-2.799999","","","","-2.503810","-2.799999","","","","","","","","D1 PROFILE","","",""
"60201300001210","Nodes","1210","21.000000","35.369534","DDS demands","Known Flow","315941.102126","690762.840172","","0.000000","","","","","","-6.630000","","","","-5.928664","-6.630000","","","","","","","","D1 PROFILE","","",""
"60201300000408","Nodes","408","21.000000","36.080067","Default Known Flow Node","Known Flow","315531.227015","690515.090105","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000022","Nodes","22","21.000000","36.046869","DDS demands","Known Flow","315533.852015","690507.965103","","0.000000","","","","","","-3.309999","","","","-2.959861","-3.309999","","","","","","","","D1 PROFILE","","",""
"60201300001204","Nodes","1204","21.000000","37.691197","DDS demands","Known Flow","315736.102070","690815.590187","","0.000000","","","","","","-12.359999","","","","-11.052533","-12.359999","","","","","","","","D1 PROFILE","","",""
"60201355600345","Nodes","55600345","21.000000","38.400998","Default Known Flow Node","Known Flow","315770.352080","690860.715199","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000439","Nodes","439","21.000000","35.923557","DDS demands","Known Flow","315841.602099","690737.340165","","0.000000","","","","","","-7.440000","","","","-6.652981","-7.440000","","","","","","","","D1 PROFILE","","",""
"60201300001205","Nodes","1205","21.000000","36.426000","DDS demands","Known Flow","315829.352096","690897.965209","","0.000000","","","","","","-17.079999","","","","-15.273241","-17.079999","","","","","","","","D1 PROFILE","","",""
"60201300001206","Nodes","1206","21.000000","35.739340","DDS demands","Known Flow","315857.352103","690844.590195","","0.000000","","","","","","-9.800000","","","","-8.763336","-9.800000","","","","","","","","D1 PROFILE","","",""
"60201300001207","Nodes","1207","21.000000","35.643718","DDS demands","Known Flow","315839.102098","690853.215197","","0.000000","","","","","","-4.969999","","","","-4.444263","-4.969999","","","","","","","","D1 PROFILE","","",""
"60201300001524","Nodes","1524","21.000000","35.914051","DDS demands","Known Flow","315865.727106","690750.965169","","0.000000","","","","","","-3.920000","","","","-3.505334","-3.920000","","","","","","","","D1 PROFILE","","",""
"60201300001493","Nodes","1493","21.000000","35.823579","DDS demands","Known Flow","315695.977059","690545.215113","","0.000000","","","","","","-4.219999","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","",""
"60201300001486","Nodes","1486","21.000000","38.332446","DDS demands","Known Flow","315582.227028","690815.215187","","0.000000","","","","","","-4.190000","","","","-3.746773","-4.190000","","","","","","","","D1 PROFILE","","",""
"60201355600339","Nodes","55600339","21.000000","37.728668","Default Known Flow Node","Known Flow","315728.782068","690820.265188","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600079","Nodes","55600079","21.000000","37.728668","Default Known Flow Node","Known Flow","315710.227063","690792.715181","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001522","Nodes","1522","21.000000","35.214389","Default Known Flow Node","Known Flow","315987.852139","690742.340167","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600103","Nodes","55600103","21.000000","35.214389","Default Known Flow Node","Known Flow","315991.477140","690743.965167","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600323","Nodes","55600323","21.000000","35.213686","Default Known Flow Node","Known Flow","315988.852139","690740.590166","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600290","Nodes","55600290","21.000000","35.277085","Default Known Flow Node","Known Flow","315948.851333","690631.967249","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600318","Nodes","55600318","21.000000","35.277085","Default Known Flow Node","Known Flow","315946.852128","690631.215137","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600169","Nodes","55600169","21.000000","35.213686","Default Known Flow Node","Known Flow","315986.227138","690739.590166","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001529","Nodes","1529","21.000000","36.845298","DDS demands","Known Flow","316000.727142","690900.215210","","0.000000","","","","","","-16.780000","","","","-15.004977","-16.780000","","","","","","","","D1 PROFILE","","",""
"60201300001530","Nodes","1530","21.000000","35.129406","DDS demands","Known Flow","316042.727154","690726.090162","","0.000000","","","","","","-1.580000","","","","-1.412864","-1.580000","","","","","","","","D1 PROFILE","","",""
"60201300001367","Nodes","1367","21.000000","35.581186","DDS demands","Known Flow","316123.477176","690915.590214","","0.000000","","","","","","-8.539999","","","","-7.636620","-8.539999","","","","","","","","D1 PROFILE","","",""
"60201300001724","Nodes","1724","21.000000","37.221622","Default Known Flow Node","Known Flow","316045.852155","690979.590231","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600164","Nodes","55600164","21.000000","34.827318","DDS demands","Known Flow","316086.352166","690906.215211","","0.000000","","","","","","-3.710000","","","","-3.317548","-3.710000","","","","","","","","D1 PROFILE","","",""
"60201355600454","Nodes","55600454","21.000000","34.945609","Default Known Flow Node","Known Flow","316065.852160","690930.090218","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001680","Nodes","1680","21.000000","33.902149","DDS demands","Known Flow","315816.505433","691034.085179","","0.000000","","","","","","-15.370000","","","","-13.744129","-15.370000","","","","","","","","D1 PROFILE","","",""
"60201355600120","Nodes","55600120","21.000000","35.925566","Default Known Flow Node","Known Flow","316241.477208","690976.590231","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000054","Nodes","54","21.000000","36.175426","DDS demands","Known Flow","316186.477193","690963.215227","","0.000000","","","","","","-1.760000","","","","-1.573823","-1.760000","","","","","","","","D1 PROFILE","","",""
"60201300001533","Nodes","1533","21.000000","35.128186","DDS demands","Known Flow","316042.602154","690729.465163","","0.000000","","","","","","-5.110000","","","","-4.569453","-5.110000","","","","","","","","D1 PROFILE","","",""
"60201300001531","Nodes","1531","21.000000","35.127935","DDS demands","Known Flow","316045.352154","690725.590162","","0.000000","","","","","","-5.099999","","","","-4.560511","-5.099999","","","","","","","","D1 PROFILE","","",""
"60201355600168","Nodes","55600168","21.000000","44.348663","Default Known Flow Node","Known Flow","315461.351996","691375.340339","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001474","Nodes","1474","21.000000","44.261791","DDS demands","Known Flow","315442.101990","691359.715335","","0.000000","","","","","","-3.130000","","","","-2.798902","-3.130000","","","","","","","","D1 PROFILE","","",""
"60201300001475","Nodes","1475","21.000000","44.386833","DDS demands","Known Flow","315452.976993","691305.340320","","0.000000","","","","","","-13.560000","","","","-12.125594","-13.560000","","","","","","","","D1 PROFILE","","",""
"60201355600379","Nodes","55600379","21.000000","44.792730","Default Known Flow Node","Known Flow","315441.976990","691239.590302","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600385","Nodes","55600385","21.000000","43.536903","Default Known Flow Node","Known Flow","315416.976983","691449.590359","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001473","Nodes","1473","21.000000","42.773262","DDS demands","Known Flow","315466.851997","691435.215355","","0.000000","","","","","","-14.109999","","","","-12.617414","-14.109999","","","","","","","","D1 PROFILE","","",""
"60201300001461","Nodes","1461","21.000000","41.865214","Default Known Flow Node","Known Flow","315511.727009","691001.340237","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001477","Nodes","1477","21.000000","44.669290","DDS demands","Known Flow","315496.352005","691254.215306","","0.000000","","","","","","-8.560000","","","","-7.654505","-8.560000","","","","","","","","D1 PROFILE","","",""
"60201300000037","Nodes","37","21.000000","45.016559","DDS demands","Known Flow","315501.852007","691211.090294","","0.000000","","","","","","-12.140000","","","","-10.855805","-12.140000","","","","","","","","D1 PROFILE","","",""
"60201355600380","Nodes","55600380","21.000000","44.169797","Default Known Flow Node","Known Flow","315515.977010","691302.590319","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001476","Nodes","1476","21.000000","44.256596","Default Known Flow Node","Known Flow","315501.727007","691354.590333","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001471","Nodes","1471","21.000000","36.988727","DDS demands","Known Flow","315775.602081","691402.340346","","0.000000","","","","","","-8.120000","","","","-7.261049","-8.120000","","","","","","","","D1 PROFILE","","",""
"60201355600382","Nodes","55600382","21.000000","37.048937","Default Known Flow Node","Known Flow","315781.977083","691387.340342","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600160","Nodes","55600160","21.000000","34.276951","Default Known Flow Node","Known Flow","315652.602048","691253.715306","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000044","Nodes","44","21.000000","34.276951","DDS demands","Known Flow","315653.352048","691252.590306","","0.000000","","","","","","-4.139999","","","","-3.702062","-4.139999","","","","","","","","D1 PROFILE","","",""
"60201355600369","Nodes","55600369","21.000000","33.593850","Default Known Flow Node","Known Flow","315743.269738","691188.369378","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600076","Nodes","55600076","21.000000","32.040248","Default Known Flow Node","Known Flow","315961.477132","691217.840296","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600372","Nodes","55600372","21.000000","32.040248","Default Known Flow Node","Known Flow","315968.352134","691216.590296","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001464","Nodes","1464","21.000000","42.372811","Default Known Flow Node","Known Flow","315578.227027","691033.090246","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001465","Nodes","1465","21.000000","41.138399","DDS demands","Known Flow","315581.227028","691016.965242","","0.000000","","","","","","-7.119999","","","","-6.366831","-7.119999","","","","","","","","D1 PROFILE","","",""
"60201300001316","Nodes","1316","21.000000","42.169448","DDS demands","Known Flow","315541.227017","691018.840242","","0.000000","","","","","","-8.180000","","","","-7.314702","-8.180000","","","","","","","","D1 PROFILE","","",""
"60201300001314","Nodes","1314","21.000000","42.922802","DDS demands","Known Flow","315663.352051","691039.965248","","0.000000","","","","","","-7.489999","","","","-6.697691","-7.489999","","","","","","","","D1 PROFILE","","",""
"60201300001312","Nodes","1312","21.000000","49.126023","DDS demands","Known Flow","315608.102035","691128.590272","","0.000000","","","","","","-6.719999","","","","-6.009144","-6.719999","","","","","","","","D1 PROFILE","","",""
"60201300000003","Nodes","Mossbeath DG, Profiled, Tel (01383515343), Site ID 2090","21.000000","49.999998","Default Known Pressure Node","Known Pressure","315624.352040","691138.465275","","4714.275799","","","","","","","","","","1361.305322","1522.341826","","","","","","","","","","",""
"60201355600362","Nodes","55600362","21.000000","48.726254","Default Known Flow Node","Known Flow","315616.620096","691114.851464","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000036","Nodes","36","21.000000","45.286642","DDS demands","Known Flow","315570.852025","691151.715278","","0.000000","","","","","","-11.920000","","","","-10.659077","-11.920000","","","","","","","","D1 PROFILE","","",""
